moisture_pct,lux,temperature,humidity_pct,diagnosis
95.0,1030.85,22.07,88.79,Root_Rot_Risk
59.45,579.48,16.88,71.92,Light_Deficiency
65.9,548.16,23.2,74.78,Light_Deficiency
50.29,467.5,18.96,69.86,Light_Deficiency
66.42,463.32,22.29,93.08,Fungal_Risk
93.85,1899.94,18.79,92.91,Root_Rot_Risk
40.39,4931.52,35.69,35.44,Heat_Stress
38.38,1938.81,33.03,31.68,Heat_Stress
58.04,2614.13,23.88,51.45,Nutrient_Deficiency
55.43,2111.81,22.44,57.14,Nutrient_Deficiency
74.03,1227.3,21.24,94.67,Fungal_Risk
14.83,1323.05,16.68,62.66,Water_Stress
15.59,2183.77,27.04,62.84,Water_Stress
54.97,227.71,21.56,60.27,Light_Deficiency
68.41,966.69,21.36,92.34,Fungal_Risk
58.93,404.74,19.24,52.99,Light_Deficiency
77.91,609.92,22.85,91.36,Fungal_Risk
46.59,2191.79,35.22,32.56,Heat_Stress
43.0,1433.49,23.86,54.61,Nutrient_Deficiency
61.56,815.3,18.12,93.03,Fungal_Risk
24.52,3655.85,20.3,62.89,Water_Stress
42.17,3136.89,35.84,34.94,Heat_Stress
68.81,3716.58,21.82,73.75,Healthy
47.61,3238.55,24.65,53.86,Nutrient_Deficiency
69.9,668.68,20.89,95.02,Fungal_Risk
10.36,3467.21,26.0,48.95,Water_Stress
70.84,680.24,23.18,90.66,Fungal_Risk
87.83,1104.22,25.09,87.82,Root_Rot_Risk
62.15,4573.53,22.88,63.0,Healthy
36.33,2261.33,33.45,23.17,Heat_Stress
64.03,3616.69,22.39,76.85,Healthy
61.19,839.48,17.46,68.62,Light_Deficiency
15.26,2285.03,14.53,46.67,Water_Stress
63.56,553.3,20.23,58.33,Light_Deficiency
60.97,1878.86,22.02,62.08,Nutrient_Deficiency
50.3,1279.69,22.65,62.81,Nutrient_Deficiency
54.67,2442.68,20.77,49.06,Nutrient_Deficiency
10.26,2420.53,23.21,46.45,Water_Stress
99.08,915.46,22.57,84.07,Root_Rot_Risk
64.63,3533.44,21.22,75.25,Healthy
65.73,4302.89,21.27,66.32,Healthy
90.37,603.81,20.42,88.1,Root_Rot_Risk
17.69,2630.24,23.66,77.08,Water_Stress
29.36,3871.67,25.07,44.91,Water_Stress
66.85,4568.19,25.39,76.27,Healthy
72.06,1003.5,22.0,89.34,Fungal_Risk
65.84,4338.05,22.17,71.05,Healthy
48.97,3833.77,33.01,36.79,Heat_Stress
20.85,3547.59,37.74,72.48,Water_Stress
64.61,770.84,22.74,87.57,Fungal_Risk
65.99,4655.54,22.1,69.47,Healthy
99.28,810.89,19.29,84.15,Root_Rot_Risk
61.92,1035.09,22.34,88.34,Fungal_Risk
69.74,4034.08,19.58,74.96,Healthy
60.32,3414.86,21.73,69.61,Healthy
50.92,1899.95,26.35,63.33,Nutrient_Deficiency
54.06,2068.79,21.5,68.99,Nutrient_Deficiency
76.98,720.87,21.4,91.95,Fungal_Risk
89.09,1296.9,21.85,91.76,Root_Rot_Risk
60.68,3895.08,21.1,68.59,Healthy
60.36,3700.93,21.35,64.97,Healthy
41.16,6555.12,38.61,28.73,Heat_Stress
62.48,628.61,22.94,52.32,Light_Deficiency
87.89,1187.51,21.16,82.86,Root_Rot_Risk
49.34,4803.41,38.07,35.75,Heat_Stress
97.89,1437.06,21.87,90.28,Root_Rot_Risk
68.12,3279.51,20.79,64.38,Healthy
69.46,3145.58,25.53,57.74,Nutrient_Deficiency
66.89,4091.66,23.64,74.33,Healthy
56.94,1908.54,23.12,49.09,Nutrient_Deficiency
16.98,750.12,27.38,41.98,Water_Stress
36.06,6683.03,37.18,23.87,Heat_Stress
58.13,1372.56,18.68,67.79,Nutrient_Deficiency
54.37,2174.85,25.57,65.27,Nutrient_Deficiency
65.95,4599.65,22.02,70.79,Healthy
18.34,2922.58,23.64,51.26,Water_Stress
42.61,3005.96,34.76,34.61,Heat_Stress
74.87,1027.75,20.47,98.43,Fungal_Risk
46.71,1112.33,20.85,66.76,Nutrient_Deficiency
59.4,716.92,19.29,61.87,Light_Deficiency
65.22,3586.68,19.45,65.03,Healthy
64.86,444.01,19.85,48.08,Light_Deficiency
66.66,4596.75,21.95,71.31,Healthy
20.52,2649.27,28.57,50.93,Water_Stress
94.54,1342.73,19.56,88.42,Root_Rot_Risk
66.28,1151.14,20.44,87.75,Fungal_Risk
53.01,3107.3,33.69,21.34,Heat_Stress
69.64,3614.61,22.63,69.72,Healthy
49.41,2436.93,23.22,75.24,Nutrient_Deficiency
19.03,3335.73,16.65,53.4,Water_Stress
64.94,372.2,20.85,55.76,Light_Deficiency
60.04,224.5,16.48,67.05,Light_Deficiency
63.05,3827.24,18.57,71.38,Healthy
12.39,2496.03,24.36,56.05,Water_Stress
28.84,1973.46,27.87,51.79,Water_Stress
38.04,5446.34,33.62,26.23,Heat_Stress
69.94,4054.16,18.41,72.09,Healthy
31.07,4712.66,21.06,65.23,Water_Stress
89.5,1152.31,25.33,85.13,Root_Rot_Risk
60.09,521.79,19.43,65.91,Light_Deficiency
25.09,3553.39,30.36,65.03,Water_Stress
85.55,1540.1,22.35,89.0,Root_Rot_Risk
60.23,848.13,22.14,97.37,Fungal_Risk
66.13,4083.64,23.91,75.79,Healthy
62.07,4038.75,19.06,67.14,Healthy
60.44,4321.99,22.73,66.34,Healthy
75.17,640.56,18.44,95.1,Fungal_Risk
64.42,3913.55,21.72,73.51,Healthy
46.75,1655.07,37.22,33.61,Heat_Stress
93.53,1315.81,21.46,91.29,Root_Rot_Risk
51.14,2945.19,19.18,63.27,Nutrient_Deficiency
65.36,4609.52,20.82,71.25,Healthy
57.46,1554.78,20.24,57.5,Nutrient_Deficiency
59.31,728.24,15.98,60.56,Light_Deficiency
63.01,3723.38,19.85,63.34,Healthy
47.09,3418.6,36.48,28.2,Heat_Stress
91.39,1071.57,24.26,89.71,Root_Rot_Risk
64.34,521.98,16.31,67.53,Light_Deficiency
65.1,598.22,20.64,81.53,Light_Deficiency
44.43,4864.53,36.23,30.0,Heat_Stress
93.16,1401.24,22.29,93.25,Root_Rot_Risk
56.14,289.41,22.83,54.51,Light_Deficiency
45.45,2940.04,22.38,69.04,Nutrient_Deficiency
98.58,1952.5,22.69,89.36,Root_Rot_Risk
48.4,3046.24,34.31,30.33,Heat_Stress
67.43,4582.98,23.19,63.48,Healthy
68.13,3428.05,23.53,62.8,Healthy
27.65,3611.99,28.12,41.28,Water_Stress
93.9,596.81,21.55,88.27,Root_Rot_Risk
32.06,1367.78,31.66,56.99,Water_Stress
61.73,2842.84,23.49,65.55,Nutrient_Deficiency
66.84,4162.59,19.91,70.32,Healthy
56.51,2444.46,22.44,75.72,Nutrient_Deficiency
61.92,4140.65,21.97,64.54,Healthy
66.05,1017.74,21.48,93.71,Fungal_Risk
34.37,6209.16,34.5,34.81,Heat_Stress
92.55,865.95,19.95,89.63,Root_Rot_Risk
45.9,3444.6,38.81,28.03,Heat_Stress
61.11,650.63,21.51,90.47,Fungal_Risk
65.58,4726.32,21.97,69.78,Healthy
47.71,2682.94,21.3,81.38,Nutrient_Deficiency
16.76,2015.41,20.7,64.73,Water_Stress
18.57,2297.96,13.97,83.01,Water_Stress
94.86,1517.96,21.25,88.21,Root_Rot_Risk
65.35,3939.33,24.57,63.23,Healthy
88.88,712.16,18.82,86.62,Root_Rot_Risk
62.51,859.4,23.3,97.24,Fungal_Risk
61.67,460.97,17.92,71.54,Light_Deficiency
57.97,1877.49,22.05,65.12,Nutrient_Deficiency
26.15,2672.25,20.24,36.97,Water_Stress
59.1,401.58,19.54,67.85,Light_Deficiency
43.26,4807.43,32.05,37.32,Heat_Stress
69.7,437.99,23.01,93.99,Fungal_Risk
67.6,857.29,21.37,97.05,Fungal_Risk
51.42,2259.71,36.38,30.56,Heat_Stress
63.57,4220.42,23.3,66.65,Healthy
59.67,2828.43,22.62,60.15,Nutrient_Deficiency
12.53,5156.76,21.95,62.5,Water_Stress
75.37,425.92,22.53,90.01,Fungal_Risk
88.76,738.11,25.85,87.0,Root_Rot_Risk
32.31,1159.37,24.72,78.25,Water_Stress
43.4,2928.37,37.41,27.09,Heat_Stress
66.68,4161.25,21.24,65.98,Healthy
72.93,1303.66,19.44,99.13,Fungal_Risk
46.86,1939.52,22.29,67.14,Nutrient_Deficiency
65.89,3014.84,26.57,51.95,Nutrient_Deficiency
17.85,3136.45,28.32,23.91,Water_Stress
52.86,4093.0,41.06,29.16,Heat_Stress
39.73,5677.47,36.15,25.48,Heat_Stress
38.21,6127.25,34.16,33.21,Heat_Stress
61.87,3111.83,19.19,61.87,Healthy
69.63,432.92,15.93,83.97,Light_Deficiency
57.95,655.4,23.4,71.05,Light_Deficiency
90.29,1434.64,18.72,89.21,Root_Rot_Risk
57.52,536.79,18.06,71.17,Light_Deficiency
47.51,4045.01,38.71,33.42,Heat_Stress
56.0,676.05,21.76,60.81,Light_Deficiency
62.25,4559.4,19.36,67.67,Healthy
66.45,471.3,18.41,74.63,Light_Deficiency
69.37,1098.87,22.4,96.9,Fungal_Risk
64.88,4976.55,21.1,77.97,Healthy
43.01,485.52,33.27,21.14,Heat_Stress
67.38,4030.75,24.59,68.92,Healthy
25.2,2424.12,22.44,29.27,Water_Stress
64.72,3948.4,22.86,66.15,Healthy
92.24,1800.04,25.11,90.65,Root_Rot_Risk
33.18,2502.5,20.62,48.58,Water_Stress
32.14,6301.14,33.22,29.89,Heat_Stress
71.67,1118.27,21.34,97.97,Fungal_Risk
55.82,2308.04,22.43,68.49,Nutrient_Deficiency
77.05,838.01,23.45,90.01,Fungal_Risk
60.88,835.61,18.42,62.77,Nutrient_Deficiency
93.57,860.03,20.26,86.51,Root_Rot_Risk
49.13,1169.82,18.83,62.57,Nutrient_Deficiency
92.72,1858.24,19.62,88.77,Root_Rot_Risk
60.85,3964.63,23.59,73.75,Healthy
63.6,4706.23,21.38,62.82,Healthy
66.44,4086.95,20.54,75.18,Healthy
65.38,3809.86,24.85,69.67,Healthy
29.12,4153.42,24.31,61.82,Water_Stress
61.83,633.87,16.32,73.15,Light_Deficiency
51.73,1362.11,19.83,69.21,Nutrient_Deficiency
60.16,4360.92,23.32,77.25,Healthy
96.34,1101.15,20.75,86.84,Root_Rot_Risk
39.52,4690.26,35.94,25.87,Heat_Stress
69.83,1004.17,19.5,92.52,Fungal_Risk
66.47,4320.98,19.28,69.13,Healthy
33.13,3036.16,35.77,20.01,Heat_Stress
90.14,511.9,25.45,86.3,Root_Rot_Risk
62.4,781.17,17.98,57.86,Light_Deficiency
59.63,731.29,21.21,72.84,Light_Deficiency
46.62,1285.04,24.43,67.74,Nutrient_Deficiency
47.73,1263.13,23.43,60.95,Nutrient_Deficiency
56.55,470.43,16.44,61.13,Light_Deficiency
60.44,406.87,18.64,48.27,Light_Deficiency
62.45,3583.34,20.47,73.62,Healthy
63.76,826.95,18.87,95.27,Fungal_Risk
41.34,776.4,37.07,33.38,Heat_Stress
67.27,1054.94,21.43,93.81,Fungal_Risk
75.92,906.14,18.59,89.81,Fungal_Risk
76.92,1217.72,21.34,88.28,Fungal_Risk
47.63,3078.41,37.84,39.15,Heat_Stress
40.28,5767.66,35.55,25.08,Heat_Stress
65.52,4023.79,23.4,75.18,Healthy
68.62,960.63,21.69,90.62,Fungal_Risk
54.5,817.26,23.09,64.26,Light_Deficiency
41.41,1551.89,35.3,33.13,Heat_Stress
34.96,1380.59,35.19,34.92,Heat_Stress
49.82,5216.89,37.95,28.73,Heat_Stress
93.53,1091.41,23.71,86.95,Root_Rot_Risk
36.16,2682.88,36.33,32.33,Heat_Stress
11.45,1459.89,18.43,50.74,Water_Stress
39.08,7463.87,33.02,23.86,Heat_Stress
46.67,1839.27,22.9,69.79,Nutrient_Deficiency
49.52,4147.86,41.22,33.09,Heat_Stress
66.63,610.95,15.07,77.86,Light_Deficiency
55.55,336.34,22.14,54.77,Light_Deficiency
66.67,4226.62,21.81,67.83,Healthy
93.06,1389.82,23.21,90.9,Root_Rot_Risk
65.11,744.47,23.71,99.62,Fungal_Risk
71.35,1362.04,23.65,91.55,Fungal_Risk
71.45,1248.21,22.53,90.13,Fungal_Risk
59.76,1976.01,19.79,56.95,Nutrient_Deficiency
46.8,918.6,33.26,27.76,Heat_Stress
95.4,1314.76,21.35,89.43,Root_Rot_Risk
67.03,4433.25,20.68,77.29,Healthy
57.87,573.91,15.33,56.26,Light_Deficiency
25.48,3243.88,27.36,31.29,Water_Stress
21.51,1461.38,24.68,81.19,Water_Stress
33.59,5320.75,34.06,37.09,Heat_Stress
94.18,1381.09,24.45,86.0,Root_Rot_Risk
91.39,1300.72,22.24,88.81,Root_Rot_Risk
22.19,3988.82,27.1,54.74,Water_Stress
64.75,804.08,22.35,90.87,Fungal_Risk
55.69,456.42,16.94,74.59,Light_Deficiency
54.12,2654.79,19.84,64.41,Nutrient_Deficiency
71.88,1237.67,23.54,96.4,Fungal_Risk
34.05,3567.03,40.08,24.64,Heat_Stress
63.28,856.62,17.8,50.67,Light_Deficiency
36.9,1504.89,33.17,21.27,Heat_Stress
53.56,435.92,17.69,53.21,Light_Deficiency
28.44,4145.87,27.08,26.58,Water_Stress
63.83,958.06,21.63,91.75,Fungal_Risk
71.0,1051.46,20.58,90.35,Fungal_Risk
89.5,1557.91,19.94,85.45,Root_Rot_Risk
66.45,3881.65,19.24,67.22,Healthy
95.61,1303.23,18.45,88.93,Root_Rot_Risk
36.32,6835.88,34.99,27.28,Heat_Stress
42.64,2184.32,40.29,28.78,Heat_Stress
68.49,3879.69,22.94,71.24,Healthy
14.03,3066.93,23.96,75.78,Water_Stress
16.24,3124.96,26.58,45.52,Water_Stress
61.18,1433.34,19.86,61.2,Nutrient_Deficiency
61.48,356.85,23.65,60.36,Light_Deficiency
57.66,1938.99,20.98,57.46,Nutrient_Deficiency
63.25,4368.55,23.11,77.97,Healthy
13.77,2986.59,19.42,50.9,Water_Stress
93.97,986.42,19.15,86.57,Root_Rot_Risk
93.65,1241.72,25.62,88.45,Root_Rot_Risk
62.79,686.45,21.78,93.3,Fungal_Risk
60.04,3578.38,22.12,72.52,Healthy
68.36,3251.11,22.55,67.2,Healthy
64.42,3902.99,22.64,70.33,Healthy
28.03,2423.81,20.72,52.32,Water_Stress
87.98,1737.83,21.69,85.43,Root_Rot_Risk
94.88,1009.03,18.3,90.04,Root_Rot_Risk
67.88,673.43,19.94,97.48,Fungal_Risk
97.46,1244.34,22.92,84.85,Root_Rot_Risk
67.53,531.43,19.72,63.54,Light_Deficiency
61.94,3454.83,21.55,69.12,Healthy
56.24,2006.51,22.51,53.38,Nutrient_Deficiency
68.06,3908.39,24.07,73.36,Healthy
95.42,1985.83,21.61,84.82,Root_Rot_Risk
61.64,3908.75,23.01,64.75,Healthy
89.55,647.25,19.62,89.37,Root_Rot_Risk
93.55,688.21,20.07,89.7,Root_Rot_Risk
60.23,878.02,21.59,60.85,Light_Deficiency
63.52,540.24,20.97,75.21,Light_Deficiency
87.82,1127.16,20.58,85.94,Root_Rot_Risk
61.11,1598.53,18.96,63.33,Nutrient_Deficiency
88.81,1526.11,21.95,86.16,Root_Rot_Risk
48.83,2949.66,21.84,49.4,Nutrient_Deficiency
33.6,3250.95,18.31,48.64,Water_Stress
96.69,1529.95,20.59,89.91,Root_Rot_Risk
50.25,3297.48,34.35,35.43,Heat_Stress
67.27,3048.64,23.38,67.96,Healthy
40.68,2141.58,25.32,66.21,Nutrient_Deficiency
27.72,995.17,17.89,40.22,Water_Stress
67.02,4417.91,25.57,69.53,Healthy
64.29,3952.62,23.13,71.24,Healthy
68.16,4207.21,25.77,68.11,Healthy
76.41,753.8,23.02,90.12,Fungal_Risk
28.28,1782.36,22.23,58.86,Water_Stress
55.72,900.57,18.18,54.08,Light_Deficiency
63.63,627.84,21.47,66.49,Light_Deficiency
33.26,4622.76,19.86,59.65,Water_Stress
61.11,605.03,24.95,67.08,Light_Deficiency
21.95,4374.53,27.68,45.63,Water_Stress
64.68,4441.99,21.07,74.24,Healthy
55.98,789.3,19.64,78.32,Light_Deficiency
41.85,3954.58,35.97,35.57,Heat_Stress
57.16,630.16,18.03,71.04,Light_Deficiency
94.56,1165.39,22.19,82.84,Root_Rot_Risk
11.43,4413.42,11.8,52.31,Water_Stress
31.65,4259.68,38.5,37.86,Heat_Stress
69.62,4410.92,23.89,66.11,Healthy
61.34,1782.32,20.0,60.84,Nutrient_Deficiency
43.97,4183.55,35.86,26.96,Heat_Stress
68.77,859.72,22.93,90.43,Fungal_Risk
67.64,3562.1,24.18,66.77,Healthy
79.95,883.24,23.88,93.33,Fungal_Risk
16.0,2847.8,24.12,87.08,Water_Stress
67.8,752.08,22.62,92.84,Fungal_Risk
92.3,1142.88,21.48,85.99,Root_Rot_Risk
22.1,3461.12,20.56,46.09,Water_Stress
33.25,2592.14,37.38,28.8,Heat_Stress
20.07,2314.85,31.66,51.58,Water_Stress
53.33,2773.03,20.74,61.84,Nutrient_Deficiency
61.74,4762.6,23.44,63.73,Healthy
25.36,3459.78,23.87,57.6,Water_Stress
64.82,3720.95,21.47,67.72,Healthy
92.13,1305.82,22.87,85.88,Root_Rot_Risk
90.89,998.12,24.24,89.25,Root_Rot_Risk
24.02,2455.81,32.7,45.57,Water_Stress
17.78,4425.08,27.64,48.37,Water_Stress
67.85,3672.07,23.83,63.78,Healthy
38.28,2877.21,36.03,29.09,Heat_Stress
67.78,3846.88,21.75,79.51,Healthy
63.65,3311.63,21.86,65.65,Healthy
94.44,940.91,19.7,88.78,Root_Rot_Risk
57.65,2779.63,22.99,77.63,Nutrient_Deficiency
53.22,2681.22,34.96,20.89,Heat_Stress
66.9,714.2,21.26,90.41,Fungal_Risk
42.87,2136.56,37.03,35.08,Heat_Stress
70.17,740.87,19.4,94.08,Fungal_Risk
76.59,1151.71,24.91,89.32,Fungal_Risk
69.06,929.86,23.47,91.29,Fungal_Risk
37.41,3602.18,32.95,38.92,Heat_Stress
64.97,3753.4,24.73,70.89,Healthy
64.79,3218.91,22.93,65.42,Healthy
67.06,4365.87,18.55,76.49,Healthy
61.02,771.26,19.69,60.2,Light_Deficiency
94.01,1166.41,20.09,91.14,Root_Rot_Risk
61.16,609.44,19.7,52.69,Light_Deficiency
63.94,306.59,23.34,70.59,Light_Deficiency
36.01,5502.08,35.26,32.82,Heat_Stress
58.65,1143.71,22.05,69.69,Nutrient_Deficiency
61.91,595.0,18.91,54.51,Light_Deficiency
64.5,4030.59,26.61,74.72,Healthy
62.57,3542.09,24.19,73.32,Healthy
30.77,5178.39,23.95,32.08,Water_Stress
28.37,2434.99,27.92,52.24,Water_Stress
16.26,2290.19,26.05,53.86,Water_Stress
66.72,496.11,20.15,70.75,Light_Deficiency
66.87,4161.52,23.09,75.71,Healthy
61.61,4122.01,23.45,77.16,Healthy
62.49,3335.45,24.98,73.56,Healthy
57.74,572.54,17.53,44.71,Light_Deficiency
67.72,4414.12,26.78,66.3,Healthy
16.17,1858.16,25.87,63.98,Water_Stress
49.03,2392.71,32.11,33.52,Heat_Stress
74.22,596.48,22.83,96.41,Fungal_Risk
58.14,1445.34,21.54,52.48,Nutrient_Deficiency
65.0,4965.99,22.77,74.68,Healthy
46.58,2174.24,24.18,57.91,Nutrient_Deficiency
63.69,974.94,20.73,64.96,Light_Deficiency
27.14,2927.84,12.74,57.42,Water_Stress
30.7,2838.14,26.02,56.54,Water_Stress
74.83,831.07,19.87,86.73,Fungal_Risk
67.57,4568.28,23.09,65.49,Healthy
94.49,1397.04,22.06,84.22,Root_Rot_Risk
65.57,3714.57,25.48,74.85,Healthy
46.04,6161.76,37.58,27.86,Heat_Stress
33.58,2444.72,35.18,34.67,Heat_Stress
75.33,932.69,24.32,92.71,Fungal_Risk
73.82,641.25,23.19,95.2,Fungal_Risk
60.1,4320.8,25.92,68.97,Healthy
63.14,4658.46,18.74,71.5,Healthy
64.8,4365.6,22.15,67.43,Healthy
65.01,1978.02,22.55,66.9,Nutrient_Deficiency
23.66,1970.06,25.4,42.65,Water_Stress
10.15,3455.45,27.43,55.77,Water_Stress
45.92,5262.35,39.87,28.61,Heat_Stress
63.68,3733.11,25.58,75.63,Healthy
49.94,3740.59,37.6,35.63,Heat_Stress
61.37,1211.24,19.4,93.12,Fungal_Risk
58.64,310.97,18.61,58.54,Light_Deficiency
65.1,659.27,23.09,93.06,Fungal_Risk
53.75,328.14,17.51,64.62,Light_Deficiency
28.51,2777.13,27.34,75.4,Water_Stress
63.38,4659.9,23.16,71.36,Healthy
26.25,1443.11,31.6,33.22,Water_Stress
61.07,631.49,17.24,70.43,Light_Deficiency
22.61,3214.41,29.38,34.68,Water_Stress
54.85,787.63,20.25,60.22,Nutrient_Deficiency
64.15,133.35,21.15,62.6,Light_Deficiency
53.88,1800.71,20.37,58.77,Nutrient_Deficiency
44.15,3120.47,37.63,32.51,Heat_Stress
70.28,831.08,23.37,92.32,Fungal_Risk
63.36,3038.24,21.51,65.86,Nutrient_Deficiency
62.53,3101.54,22.48,68.33,Healthy
65.75,3607.2,21.18,72.51,Healthy
67.03,873.18,19.53,61.75,Light_Deficiency
99.93,1238.59,19.27,85.06,Root_Rot_Risk
25.76,2424.47,21.73,55.63,Water_Stress
63.2,3088.59,22.27,62.51,Healthy
72.68,717.69,21.74,89.62,Fungal_Risk
37.8,3100.73,36.24,27.6,Heat_Stress
26.08,3625.51,19.09,36.73,Water_Stress
53.62,569.49,18.62,65.73,Light_Deficiency
32.05,2992.93,41.57,35.8,Heat_Stress
67.23,4653.27,20.75,63.25,Healthy
56.77,2333.7,25.68,65.69,Nutrient_Deficiency
67.26,1187.21,23.01,89.8,Fungal_Risk
31.2,3638.7,33.17,25.76,Heat_Stress
17.97,3180.31,25.41,45.6,Water_Stress
17.53,2581.94,20.0,74.59,Water_Stress
69.71,4001.8,20.81,66.24,Healthy
62.87,1234.63,24.41,91.84,Fungal_Risk
65.53,3186.5,23.88,64.48,Nutrient_Deficiency
54.78,2279.77,24.1,65.36,Nutrient_Deficiency
64.62,3864.45,23.15,66.18,Healthy
67.36,628.61,23.33,59.36,Nutrient_Deficiency
45.18,3612.78,35.64,33.84,Heat_Stress
44.64,1412.55,36.56,21.27,Heat_Stress
72.38,966.88,22.77,91.51,Fungal_Risk
90.12,920.68,23.34,81.57,Root_Rot_Risk
65.13,223.05,19.7,69.39,Light_Deficiency
78.1,1076.25,22.93,88.56,Fungal_Risk
70.03,741.76,19.47,98.59,Fungal_Risk
88.91,1125.89,21.71,89.33,Root_Rot_Risk
61.95,3085.4,21.69,50.47,Nutrient_Deficiency
53.81,895.83,20.64,55.53,Light_Deficiency
15.06,4580.6,28.61,45.47,Water_Stress
62.77,1288.6,23.28,90.03,Fungal_Risk
47.25,2747.39,40.0,23.44,Heat_Stress
39.83,4572.65,39.82,25.56,Heat_Stress
30.16,4310.39,36.86,31.26,Heat_Stress
56.89,738.23,15.93,62.48,Light_Deficiency
66.58,3700.57,25.83,69.85,Healthy
51.55,684.95,17.25,57.8,Light_Deficiency
69.38,629.16,22.72,89.66,Fungal_Risk
69.74,1150.49,18.69,93.8,Fungal_Risk
23.58,2753.95,16.71,76.69,Water_Stress
93.77,1042.48,20.41,88.64,Root_Rot_Risk
64.33,641.97,21.15,95.13,Fungal_Risk
47.36,1433.54,21.42,73.23,Nutrient_Deficiency
56.38,3218.93,22.75,70.06,Nutrient_Deficiency
66.54,1058.98,24.13,91.34,Fungal_Risk
58.07,2723.48,21.64,77.49,Nutrient_Deficiency
66.28,604.04,24.26,92.51,Fungal_Risk
62.36,3739.71,20.54,70.78,Healthy
65.93,3948.67,18.4,74.64,Healthy
40.93,4602.19,32.14,26.57,Heat_Stress
58.59,1192.49,22.59,83.43,Nutrient_Deficiency
67.13,1286.16,23.3,61.98,Nutrient_Deficiency
39.41,3830.86,33.71,23.57,Heat_Stress
19.37,1874.75,24.49,58.38,Water_Stress
65.88,749.78,20.08,94.77,Fungal_Risk
74.21,1054.47,23.43,89.19,Fungal_Risk
60.47,660.94,21.0,74.31,Light_Deficiency
65.62,4067.97,19.97,78.02,Healthy
63.65,1996.95,25.05,67.55,Nutrient_Deficiency
85.06,1096.62,20.56,87.91,Root_Rot_Risk
36.77,4051.1,33.38,28.3,Heat_Stress
13.46,1605.08,28.5,36.72,Water_Stress
43.73,4865.88,33.58,28.84,Heat_Stress
51.54,490.53,23.27,80.13,Light_Deficiency
86.51,1725.64,21.53,87.45,Root_Rot_Risk
20.9,2592.12,25.25,29.14,Water_Stress
29.76,3335.96,25.53,50.7,Water_Stress
90.17,871.65,20.79,89.97,Root_Rot_Risk
64.0,588.21,18.71,92.69,Fungal_Risk
16.13,1906.55,29.08,86.24,Water_Stress
15.43,2198.41,18.89,51.53,Water_Stress
12.57,3530.69,20.42,59.17,Water_Stress
14.24,5444.67,26.53,49.59,Water_Stress
94.09,1224.55,22.58,91.04,Root_Rot_Risk
59.56,728.45,18.08,78.25,Light_Deficiency
68.6,4392.18,23.92,67.42,Healthy
43.03,5553.46,32.96,31.96,Heat_Stress
29.41,2326.84,29.67,57.69,Water_Stress
40.66,2296.04,40.73,37.43,Heat_Stress
39.13,4299.61,38.77,35.79,Heat_Stress
53.44,4499.16,34.46,32.74,Heat_Stress
93.45,1184.16,23.8,89.42,Root_Rot_Risk
68.54,1248.22,18.9,56.54,Nutrient_Deficiency
68.71,4424.43,19.27,64.43,Healthy
58.91,264.31,20.41,76.62,Light_Deficiency
61.18,3906.58,23.16,73.61,Healthy
61.64,674.49,20.28,71.66,Light_Deficiency
74.55,921.6,20.77,94.67,Fungal_Risk
57.77,549.28,20.6,57.55,Light_Deficiency
65.13,260.1,19.0,70.69,Light_Deficiency
61.25,3471.11,22.51,70.65,Healthy
64.33,4871.45,19.48,71.46,Healthy
60.35,242.2,16.82,65.46,Light_Deficiency
66.69,1608.84,19.72,69.49,Nutrient_Deficiency
95.9,1346.57,23.37,89.05,Root_Rot_Risk
23.9,3001.94,24.12,82.94,Water_Stress
72.16,989.11,22.09,90.4,Fungal_Risk
25.67,4302.86,12.98,63.94,Water_Stress
68.33,3502.71,19.49,75.67,Healthy
39.49,1410.35,34.89,30.3,Heat_Stress
39.4,5696.37,36.27,28.11,Heat_Stress
50.32,2942.38,23.69,65.44,Nutrient_Deficiency
95.27,1267.32,22.56,82.15,Root_Rot_Risk
23.38,1899.35,18.75,67.2,Water_Stress
59.05,1637.46,24.15,67.87,Nutrient_Deficiency
73.13,1354.38,23.96,93.09,Fungal_Risk
94.57,1061.88,21.87,87.22,Root_Rot_Risk
68.27,3159.7,22.3,67.37,Healthy
27.05,2429.79,24.82,33.17,Water_Stress
67.17,1082.54,20.8,96.12,Fungal_Risk
61.96,554.94,16.74,55.65,Light_Deficiency
92.32,1464.41,21.01,89.85,Root_Rot_Risk
15.27,2005.19,26.42,47.78,Water_Stress
61.04,4340.47,25.65,69.45,Healthy
27.79,4291.84,15.38,61.01,Water_Stress
93.24,911.47,24.3,91.21,Root_Rot_Risk
56.23,2851.29,19.21,65.74,Nutrient_Deficiency
73.87,699.91,21.48,87.25,Fungal_Risk
67.37,660.44,21.17,68.51,Light_Deficiency
46.62,1805.77,18.91,51.96,Nutrient_Deficiency
62.34,3877.5,23.12,65.52,Healthy
34.28,2043.13,33.79,32.34,Heat_Stress
66.14,1377.59,20.83,95.42,Fungal_Risk
63.26,4620.11,23.16,60.22,Healthy
49.99,1944.64,18.4,69.32,Nutrient_Deficiency
91.3,1483.56,20.85,91.01,Root_Rot_Risk
53.7,3493.88,36.73,29.83,Heat_Stress
66.18,4314.37,24.73,68.14,Healthy
65.79,196.69,16.25,61.03,Light_Deficiency
48.97,2430.34,23.93,50.85,Nutrient_Deficiency
94.66,1291.95,20.61,88.65,Root_Rot_Risk
